region,year,GDP per capita
MYS,2000,16089.861
MYS,2001,15762.777
MYS,2002,16199.733
MYS,2003,16723.926
MYS,2004,17439.764
MYS,2005,17951.393
MYS,2006,18535.055
MYS,2007,19278.424
MYS,2008,19792.268
MYS,2009,19110.752
MYS,2010,20171.88
MYS,2011,20900.322
MYS,2012,21690.457
MYS,2013,22350.908
MYS,2014,23328.344
MYS,2015,24151.26
MYS,2016,24859.799
MYS,2017,25935.143
MYS,2018,26835.81
MYS,2019,27674.402
MYS,2020,25830.973
MYS,2021,26333.156
MDV,1995,10430.789
MDV,1996,11010.31
MDV,1997,11704.314
MDV,1998,12362.968
MDV,1999,12922.8
MDV,2000,13210.965
MDV,2001,12477.225
MDV,2002,13156.992
MDV,2003,14717.243
MDV,2004,15351.695
MDV,2005,13124.057
MDV,2006,16162.282
MDV,2007,16834.744
MDV,2008,17788.326
MDV,2009,15927.796
MDV,2010,16492.531
MDV,2011,17290.209
MDV,2012,17126.34
MDV,2013,17768.61
MDV,2014,18338.322
MDV,2015,18051.07
MDV,2016,18406.268
MDV,2017,18973.568
MDV,2018,19789.49
MDV,2019,20574.404
MDV,2020,13419.335
MDV,2021,18765.217
MLI,1990,1336.5719
MLI,1991,1464.2628
MLI,1992,1388.7308
MLI,1993,1403.2527
MLI,1994,1425.5117
MLI,1995,1408.2913
MLI,1996,1476.2878
MLI,1997,1513.6075
MLI,1998,1588.1725
MLI,1999,1633.1176
MLI,2000,1585.348
MLI,2001,1774.6824
MLI,2002,1773.3451
MLI,2003,1873.9889
MLI,2004,1842.0564
MLI,2005,1898.6237
MLI,2006,1922.5261
MLI,2007,1925.0635
MLI,2008,1951.7738
MLI,2009,1980.0592
MLI,2010,2018.6014
MLI,2011,2017.1442
MLI,2012,1942.7395
MLI,2013,1930.135
MLI,2014,2002.3729
MLI,2015,2060.0986
MLI,2016,2112.187
MLI,2017,2153.8457
MLI,2018,2185.5757
MLI,2019,2219.0466
MLI,2020,2123.8281
MLI,2021,2120.6233
MLT,1990,16130.712
MLT,1991,16684.16
MLT,1992,17287.535
MLT,1993,17882.646
MLT,1994,18717.336
MLT,1995,19766.203
MLT,1996,20378.607
MLT,1997,21288.188
MLT,1998,22234.355
MLT,1999,23146.18
MLT,2000,27523.588
MLT,2001,26996.705
MLT,2002,27483.525
MLT,2003,28415.844
MLT,2004,28265.037
MLT,2005,29035.654
MLT,2006,29656.346
MLT,2007,30964.36
MLT,2008,31940.43
MLT,2009,31341.334
MLT,2010,32916.684
MLT,2011,32930.297
MLT,2012,33979.656
MLT,2013,35339.695
MLT,2014,37285.24
MLT,2015,39903.938
MLT,2016,40319.73
MLT,2017,43516.55
MLT,2018,44615.605
MLT,2019,45433.918
MLT,2020,40740.97
MLT,2021,44658.72
MHL,1990,3426.381
MHL,1991,3356.0693
MHL,1992,3523.68
MHL,1993,3664.421
MHL,1994,3810.0562
MHL,1995,4052.8896
MHL,1996,3576.354
MHL,1997,3293.4338
MHL,1998,3216.926
MHL,1999,3137.015
MHL,2000,3156.6243
MHL,2001,3360.3855
MHL,2002,3480.8032
MHL,2003,3424.7463
MHL,2004,3473.9065
MHL,2005,3541.8757
MHL,2006,3557.4937
MHL,2007,3689.7356
MHL,2008,3421.6597
MHL,2009,3562.1086
MHL,2010,3767.676
MHL,2011,3787.6545
MHL,2012,3793.694
MHL,2013,3998.4722
MHL,2014,4026.8547
MHL,2015,4195.8345
MHL,2016,4376.169
MHL,2017,4634.937
MHL,2018,4955.1294
MHL,2019,5647.067
MHL,2020,5710.973
MHL,2021,5961.8164
MRT,1990,4611.9414
MRT,1991,4557.4688
MRT,1992,4467.276
MRT,1993,4540.365
MRT,1994,4252.87
MRT,1995,4542.662
MRT,1996,4711.0522
MRT,1997,4419.5835
MRT,1998,4424.41
MRT,1999,4464.211
MRT,2000,4170.9014
MRT,2001,4037.4507
MRT,2002,4006.3643
MRT,2003,4192.379
MRT,2004,4296.5444
MRT,2005,4562.7314
MRT,2006,5278.5474
MRT,2007,5055.988
MRT,2008,4914.834
MRT,2009,4787.4517
MRT,2010,4773.7524
MRT,2011,4825.088
MRT,2012,4885.6924
MRT,2013,4943.233
MRT,2014,5020.1367
MRT,2015,5151.9
MRT,2016,5080.809
MRT,2017,5259.065
MRT,2018,5367.2163
MRT,2019,5505.6465
MRT,2020,5314.8496
MRT,2021,5307.522
MUS,1990,8233.912
MUS,1991,8506.798
MUS,1992,8942.383
MUS,1993,9286.096
MUS,1994,9535.736
MUS,1995,9859.453
MUS,1996,10304.453
MUS,1997,10755.006
MUS,1998,11288.726
MUS,1999,11437.144
MUS,2000,12254.295
MUS,2001,12564.852
MUS,2002,12679.432
MUS,2003,13333.902
MUS,2004,13824.298
MUS,2005,13986.968
MUS,2006,14599.26
MUS,2007,15365.209
MUS,2008,16134.475
MUS,2009,16625.14
MUS,2010,17311.625
MUS,2011,17988.684
MUS,2012,18566.03
MUS,2013,19147.676
MUS,2014,19844.488
MUS,2015,20549.629
MUS,2016,21328.688
MUS,2017,22148.625
MUS,2018,23023.5
MUS,2019,23681.58
MUS,2020,20224.223
MUS,2021,20967.947
MEX,1990,15355.628
MEX,1991,15689.659
MEX,1992,15931.482
MEX,1993,15930.484
MEX,1994,16402.258
MEX,1995,15087.59
MEX,1996,15825.094
MEX,1997,16618.914
MEX,1998,17184.943
MEX,1999,17370.812
MEX,2000,17942.781
MEX,2001,17596.787
MEX,2002,17324.354
MEX,2003,17315.455
MEX,2004,17731.803
MEX,2005,17883.535
MEX,2006,18434.887
MEX,2007,18610.73
MEX,2008,18586.47
MEX,2009,17387.662
MEX,2010,18036.717
MEX,2011,18432.37
MEX,2012,18838.783
MEX,2013,18844.031
MEX,2014,19141.92
MEX,2015,19542.89
MEX,2016,19830.963
MEX,2017,20032.408
MEX,2018,20278.217
MEX,2019,20064.5
MEX,2020,18327.99
MEX,2021,19086.105
FSM,1990,2925.3079
FSM,1991,3085.5037
FSM,1992,3132.258
FSM,1993,3287.0293
FSM,1994,3184.9326
FSM,1995,3362.4937
FSM,1996,3242.0574
FSM,1997,3036.0215
FSM,1998,3114.9119
FSM,1999,3153.9592
FSM,2000,3301.3867
FSM,2001,3365.7468
FSM,2002,3382.8276
FSM,2003,3441.7566
FSM,2004,3346.731
FSM,2005,3430.3965
FSM,2006,3447.4731
FSM,2007,3407.9307
FSM,2008,3351.1838
FSM,2009,3414.072
FSM,2010,3500.2952
FSM,2011,3601.8945
FSM,2012,3523.3865
FSM,2013,3381.9539
FSM,2014,3291.397
FSM,2015,3429.7427
FSM,2016,3446.0405
FSM,2017,3522.2883
FSM,2018,3513.8652
FSM,2019,3540.7825
FSM,2020,3455.7166
FSM,2021,3315.2302
,1990,10649.236
,1991,10844.727
,1992,11024.326
,1993,10950.867
,1994,10924.225
,1995,10960.984
,1996,11264.657
,1997,11397.545
,1998,11668.538
,1999,11656.763
,2000,12156.539
,2001,12100.514
,2002,12081.201
,2003,12502.796
,2004,13188.041
,2005,13549.325
,2006,13977.674
,2007,14372.243
,2008,14661.367
,2009,14422.763
,2010,14801.542
,2011,15003.238
,2012,15371.938
,2013,15355.278
,2014,15553.201
,2015,15705.3
,2016,16114.037
,2017,16126.459
,2018,16154.122
,2019,16030.779
,2020,15318.6045
,2021,15779.084
,1990,4587.5303
,1991,4545.8374
,1992,4496.9795
,1993,4523.108
,1994,4541.4136
,1995,4624.4893
,1996,4783.197
,1997,4930.542
,1998,4952.9272
,1999,5070.5337
,2000,5287.6387
,2001,5406.1543
,2002,5580.932
,2003,5840.7314
,2004,6200.23
,2005,6548.85
,2006,6976.2227
,2007,7469.719
,2008,7777.698
,2009,7881.5874
,2010,8372.093
,2011,8758.955
,2012,9110.006
,2013,9458.571
,2014,9789.349
,2015,10089.007
,2016,10436.101
,2017,10844.917
,2018,11245.814
,2019,11555.19
,2020,11236.217
,2021,11891.63
MDA,1995,5694.436
MDA,1996,5370.5127
MDA,1997,5479.195
MDA,1998,5122.8047
MDA,1999,4958.034
MDA,2000,5072.8413
MDA,2001,5394.3345
MDA,2002,5828.5747
MDA,2003,6230.782
MDA,2004,6708.4395
MDA,2005,7229.1406
MDA,2006,7597.2246
MDA,2007,7843.2944
MDA,2008,8471.181
MDA,2009,7972.9707
MDA,2010,8547.581
MDA,2011,9050.126
MDA,2012,8997.934
MDA,2013,9814.323
MDA,2014,10311.288
MDA,2015,10355.539
MDA,2016,10938.585
MDA,2017,11651.187
MDA,2018,12367.764
MDA,2019,13030.183
MDA,2020,12201.778
MDA,2021,14009.226
MNG,1990,5030.073
MNG,1991,4512.1104
MNG,1992,4027.778
MNG,1993,3842.0522
MNG,1994,3870.8623
MNG,1995,4066.7532
MNG,1996,4110.5537
MNG,1997,4226.3726
MNG,1998,4325.08
MNG,1999,4415.0317
MNG,2000,4424.653
MNG,2001,4515.4653
MNG,2002,4687.445
MNG,2003,4972.258
MNG,2004,5453.993
MNG,2005,5800.909
MNG,2006,6243.609
MNG,2007,6818.9937
MNG,2008,7346.279
MNG,2009,7163.802
MNG,2010,7518.831
MNG,2011,8685.78
MNG,2012,9586.715
MNG,2013,10504.814
MNG,2014,11107.989
MNG,2015,11134.802
MNG,2016,11058.95
MNG,2017,11431.498
MNG,2018,12052.294
MNG,2019,12458.019
MNG,2020,11666.779
MNG,2021,11668.431
MNE,1997,12581.531
MNE,1998,13238.382
MNE,1999,12026.849
MNE,2000,12421.224
MNE,2001,12507.41
MNE,2002,12694.567
MNE,2003,12957.905
MNE,2004,13507.471
MNE,2005,14051.362
MNE,2006,15236.111
MNE,2007,16251.253
MNE,2008,17394.143
MNE,2009,16351.02
MNE,2010,16767.357
MNE,2011,17290.512
MNE,2012,16805.408
MNE,2013,17384.854
MNE,2014,17677.787
MNE,2015,18266.879
MNE,2016,18801.268
MNE,2017,19685.809
MNE,2018,20690.285
MNE,2019,21537.809
MNE,2020,18262.236
MNE,2021,20602.5
MAR,1990,3595.3337
MAR,1991,3789.995
MAR,1992,3649.8718
MAR,1993,3565.5137
MAR,1994,3883.2766
MAR,1995,3617.8137
MAR,1996,4003.989
MAR,1997,3882.9592
MAR,1998,4103.551
MAR,1999,4089.8835
MAR,2000,4111.6504
MAR,2001,4353.847
MAR,2002,4431.3037
MAR,2003,4636.992
MAR,2004,4797.6753
MAR,2005,4889.11
MAR,2006,5189.355
MAR,2007,5302.171
MAR,2008,5543.0884
MAR,2009,5703.029
MAR,2010,5841.8784
MAR,2011,6064.432
MAR,2012,6160.9985
MAR,2013,6352.433
MAR,2014,7462.153
MAR,2015,7687.691
MAR,2016,7632.1855
MAR,2017,7921.619
MAR,2018,8072.0864
MAR,2019,8217.599
MAR,2020,7545.995
MAR,2021,8058.397
MOZ,1990,460.1237
MOZ,1991,473.612
MOZ,1992,436.3764
MOZ,1993,469.39783
MOZ,1994,476.37076
MOZ,1995,465.83328
MOZ,1996,502.40253
MOZ,1997,544.21405
MOZ,1998,584.0687
MOZ,1999,636.79175
MOZ,2000,628.6933
MOZ,2001,687.1935
MOZ,2002,731.9895
MOZ,2003,762.2862
MOZ,2004,801.4271
MOZ,2005,832.83887
MOZ,2006,890.45294
MOZ,2007,934.7363
MOZ,2008,977.19086
MOZ,2009,1011.5613
MOZ,2010,1047.5914
MOZ,2011,1092.7732
MOZ,2012,1137.2848
MOZ,2013,1179.67
MOZ,2014,1228.6569
MOZ,2015,1271.9619
MOZ,2016,1279.9205
MOZ,2017,1287.2349
MOZ,2018,1292.8977
MOZ,2019,1285.1848
MOZ,2020,1232.9856
MOZ,2021,1226.767
MMR,1990,581.6133
MMR,1991,579.3787
MMR,1992,597.2022
MMR,1993,635.1072
MMR,1994,669.37506
MMR,1995,708.5049
MMR,1996,746.4266
MMR,1997,781.59607
MMR,1998,816.5262
MMR,1999,875.4185
MMR,2000,973.3955
MMR,2001,1083.4194
MMR,2002,1198.0947
MMR,2003,1340.8727
MMR,2004,1511.1715
MMR,2005,1702.3097
MMR,2006,1914.2416
MMR,2007,2137.645
MMR,2008,2360.5432
MMR,2009,2591.0464
MMR,2010,2830.284
MMR,2011,3018.4617
MMR,2012,3187.115
MMR,2013,3409.649
MMR,2014,3658.5935
MMR,2015,3748.2942
MMR,2016,4109.5576
MMR,2017,4312.9473
MMR,2018,4556.2812
MMR,2019,4829.5366
MMR,2020,4947.0938
MMR,2021,4032.6257
NAM,1990,6223.453
NAM,1991,6510.012
NAM,1992,6758.1025
NAM,1993,6439.251
NAM,1994,6346.299
NAM,1995,6401.023
NAM,1996,6426.38
NAM,1997,6526.798
NAM,1998,6575.763
NAM,1999,6635.539
NAM,2000,6713.0024
NAM,2001,6655.7505
NAM,2002,6855.839
NAM,2003,7046.1475
NAM,2004,7812.8613
NAM,2005,7914.733
NAM,2006,8373.482
NAM,2007,8714.104
NAM,2008,8826.273
NAM,2009,8726.682
NAM,2010,9115.507
NAM,2011,9431.044
NAM,2012,9747.819
NAM,2013,10122.154
NAM,2014,10554.564
NAM,2015,10813.227
NAM,2016,10627.635
NAM,2017,10335.268
NAM,2018,10266.171
NAM,2019,10009.578
NAM,2020,9048.184
NAM,2021,9137.797
NRU,2004,5343.428
NRU,2005,5190.0435
NRU,2006,5689.8447
NRU,2007,4400.8516
NRU,2008,5391.4214
NRU,2009,5887.2983
NRU,2010,6536.3325
NRU,2011,7160.599
NRU,2012,7851.3755
NRU,2013,10015.124
NRU,2014,12390.368
NRU,2015,12567.816
NRU,2016,12729.861
NRU,2017,11746.627
NRU,2018,12209.948
NRU,2019,12000.611
NRU,2020,11958.172
NRU,2021,11947.395
NPL,1990,1554.602
NPL,1991,1611.3595
NPL,1992,1631.2307
NPL,1993,1649.0082
NPL,1994,1741.3093
NPL,1995,1760.445
NPL,1996,1815.3126
NPL,1997,1868.7838
NPL,1998,1888.2875
NPL,1999,1935.6918
NPL,2000,2020.8555
NPL,2001,2084.2
NPL,2002,2055.7227
NPL,2003,2107.6409
NPL,2004,2179.093
NPL,2005,2230.789
NPL,2006,2285.5122
NPL,2007,2346.2593
NPL,2008,2473.9417
NPL,2009,2572.175
NPL,2010,2682.6987
NPL,2011,2763.8289
NPL,2012,2886.0974
NPL,2013,2982.287
NPL,2014,3152.2932
NPL,2015,3260.035
NPL,2016,3244.6743
NPL,2017,3495.5288
NPL,2018,3719.3079
NPL,2019,3922.0813
NPL,2020,3761.8027
NPL,2021,3831.9485
NLD,1990,36461.418
NLD,1991,37057.582
NLD,1992,37405.93
NLD,1993,37613.254
NLD,1994,38494.22
NLD,1995,39498.137
NLD,1996,40691.89
NLD,1997,42235.49
NLD,1998,43933.566
NLD,1999,45839.133
NLD,2000,47422.203
NLD,2001,48160.785
NLD,2002,47958.332
NLD,2003,47806.883
NLD,2004,48586.703
NLD,2005,49467.434
NLD,2006,51097.363
NLD,2007,52909.97
NLD,2008,53848.254
NLD,2009,51607.605
NLD,2010,52032.99
NLD,2011,52594.23
NLD,2012,51860.055
NLD,2013,51640.08
NLD,2014,52186.996
NLD,2015,52974.117
NLD,2016,53847.83
NLD,2017,55088.633
NLD,2018,56060.914
NLD,2019,56784.04
NLD,2020,54275.004
NLD,2021,56617.35
NZL,1990,28031.998
NZL,1991,26415.002
NZL,1992,26427.354
NZL,1993,27797.71
NZL,1994,28834.729
NZL,1995,29757.475
NZL,1996,30349.207
NZL,1997,30567.518
NZL,1998,30539.102
NZL,1999,32035.045
NZL,2000,32772.582
NZL,2001,33708.703
NZL,2002,34676.797
NZL,2003,35546.098
NZL,2004,36432.492
NZL,2005,37219.805
NZL,2006,37828.188
NZL,2007,38611.98
NZL,2008,37860.113
NZL,2009,37432.832
NZL,2010,37583.113
NZL,2011,38137.492
NZL,2012,38780.605
NZL,2013,39521.074
NZL,2014,40353.105
NZL,2015,41020.312
NZL,2016,41620.348
NZL,2017,42218.54
NZL,2018,42862.07
NZL,2019,43110.37
NZL,2020,41642.027
NZL,2021,42915.453
NIC,1990,3409.776
NIC,1991,3325.0916
NIC,1992,3262.6296
NIC,1993,3178.364
NIC,1994,3214.453
NIC,1995,3334.7903
NIC,1996,3479.695
NIC,1997,3555.97
NIC,1998,3629.6926
NIC,1999,3827.1252
NIC,2000,3927.062
NIC,2001,3989.1873
NIC,2002,3968.637
NIC,2003,4019.7146
NIC,2004,4183.608
NIC,2005,4308.015
NIC,2006,4425.972
NIC,2007,4586.271
NIC,2008,4676.906
NIC,2009,4457.9336
NIC,2010,4586.874
NIC,2011,4805.4023
NIC,2012,5042.803
NIC,2013,5214.529
NIC,2014,5385.4985
NIC,2015,5563.004
NIC,2016,5734.355
NIC,2017,5915.3755
NIC,2018,5636.6396
NIC,2019,5348.9873
NIC,2020,5181.727
NIC,2021,5638.748
NER,1990,1077.9115
NER,1991,1040.3634
NER,1992,1028.6552
NER,1993,999.92267
NER,1994,986.2578
NER,1995,977.48254
NER,1996,946.0726
NER,1997,929.0135
NER,1998,987.7097
NER,1999,952.4996
NER,2000,909.317
NER,2001,942.2681
NER,2002,954.8762
NER,2003,942.00543
NER,2004,912.4658
NER,2005,944.8482
NER,2006,965.35724
NER,2007,960.0925
NER,2008,997.0244
NER,2009,979.65405
NER,2010,1024.7384
NER,2011,1010.32697
NER,2012,1075.146
NER,2013,1089.8732
NER,2014,1119.1372
NER,2015,1124.41
NER,2016,1143.8607
NER,2017,1155.9735
NER,2018,1193.2656
NER,2019,1217.446
NER,2020,1214.5465
NER,2021,1186.5768
NGA,1990,3259.581
NGA,1991,3188.5103
NGA,1992,3253.034
NGA,1993,3106.4148
NGA,1994,2972.505
NGA,1995,2895.3506
NGA,1996,2941.5613
NGA,1997,2952.5193
NGA,1998,2953.478
NGA,1999,2896.148
NGA,2000,2963.2742
NGA,2001,3056.5112
NGA,2002,3431.733
NGA,2003,3585.9946
NGA,2004,3813.5273
NGA,2005,3951.1829
NGA,2006,4079.1357
NGA,2007,4231.764
NGA,2008,4396.801
NGA,2009,4622.364
NGA,2010,4857.266
NGA,2011,4975.638
NGA,2012,5045.4717
NGA,2013,5238.8325
NGA,2014,5424.9243
NGA,2015,5429.0996
NGA,2016,5209.074
NGA,2017,5120.0054
NGA,2018,5089.778
NGA,2019,5076.368
NGA,2020,4865.087
NGA,2021,4922.6323
,1990,39657.76
,1991,39092.27
,1992,39919.63
,1993,40489.73
,1994,41612.57
,1995,42230.562
,1996,43321.78
,1997,44716.242
,1998,46172.844
,1999,47863.426
,2000,49315.645
,2001,49325.836
,2002,49744.312
,2003,50654.58
,2004,52088.914
,2005,53395.37
,2006,54346.215
,2007,54915.902
,2008,54497.31
,2009,52588.15
,2010,53567.164
,2011,54059.688
,2012,54844.695
,2013,55471.027
,2014,56336.3
,2015,57338.97
,2016,57818.887
,2017,58746.957
,2018,60097.098
,2019,61114.51
,2020,58719.156
,2021,62042.66
MKD,1990,11113.2295
MKD,1991,10465.795
MKD,1992,9869.13
MKD,1993,9228.607
MKD,1994,9132.368
MKD,1995,9023.713
MKD,1996,9083.668
MKD,1997,9202.275
MKD,1998,9462.709
MKD,1999,9826.216
MKD,2000,10226.541
MKD,2001,9871.304
MKD,2002,10091.774
MKD,2003,10282.4
MKD,2004,10732.449
MKD,2005,11215.671
MKD,2006,11772.328
MKD,2007,12513.978
MKD,2008,13177.212
MKD,2009,13105.799
MKD,2010,13517.428
MKD,2011,13809.965
MKD,2012,13730.258
MKD,2013,14111.445
MKD,2014,14599.242
MKD,2015,15141.992
MKD,2016,15556.255
MKD,2017,15709.287
MKD,2018,16148.459
MKD,2019,16776.076
MKD,2020,15782.548
MKD,2021,16467.316
NOR,1990,42136.6
NOR,1991,43229.918
NOR,1992,44517.438
NOR,1993,45512.39
NOR,1994,47541.766
NOR,1995,49260.97
NOR,1996,51476.2
NOR,1997,53903.438
NOR,1998,54989.703
NOR,1999,55713.758
NOR,2000,57127.383
NOR,2001,58018.312
NOR,2002,58540.844
NOR,2003,58728.156
NOR,2004,60699.566
NOR,2005,61870.363
NOR,2006,62846.938
NOR,2007,64062.438
NOR,2008,63570.34
NOR,2009,61689.56
NOR,2010,61353.477
NOR,2011,61157.13
NOR,2012,61990.69
NOR,2013,61878.977
NOR,2014,62390.13
NOR,2015,62987.516
NOR,2016,63104.082
NOR,2017,64050.758
NOR,2018,64341.258
NOR,2019,64385.008
NOR,2020,63548
NOR,2021,65662.17
OMN,1990,30462.201
OMN,1991,30766.715
OMN,1992,31842.557
OMN,1993,32354.736
OMN,1994,32635.176
OMN,1995,33650.863
OMN,1996,34090.805
OMN,1997,35574.133
OMN,1998,35967.32
OMN,1999,35573.59
OMN,2000,37392.246
OMN,2001,38568.316
OMN,2002,37683.418
OMN,2003,36256.348
OMN,2004,36170.676
OMN,2005,36388.445
OMN,2006,37662.516
OMN,2007,38659.35
OMN,2008,41114.24
OMN,2009,42875.113
OMN,2010,40819.938
OMN,2011,37745.453
OMN,2012,37270.586
OMN,2013,36330.48
OMN,2014,35032.258
OMN,2015,35188.023
OMN,2016,35229.953
OMN,2017,34218.387
OMN,2018,34212.105
OMN,2019,33814.113
OMN,2020,33098.21
OMN,2021,34294.766
PAK,1990,3061.5334
PAK,1991,3114.2422
PAK,1992,3267.2908
PAK,1993,3240.7356
PAK,1994,3265.6514
PAK,1995,3328.002
PAK,1996,3384.61
PAK,1997,3319.8694
PAK,1998,3307.51
PAK,1999,3331.9531
PAK,2000,3368.682
PAK,2001,3382.2048
PAK,2002,3381.1409
PAK,2003,3499.0186
PAK,2004,3679.9072
PAK,2005,3836.0903
PAK,2006,3978.0193
PAK,2007,4081.9119
PAK,2008,4061.8865
PAK,2009,4084.8254
PAK,2010,4058.0085
PAK,2011,4082.4495
PAK,2012,4150.3257
PAK,2013,4266.7114
PAK,2014,4403.673
PAK,2015,4552.6055
PAK,2016,4746.718
PAK,2017,4891.7197
PAK,2018,5113.434
PAK,2019,5157.5464
PAK,2020,5004.352
PAK,2021,5232.1426
PLW,2000,13301.023
PLW,2001,14084.794
PLW,2002,14572.04
PLW,2003,14075.936
PLW,2004,14739.449
PLW,2005,15381.835
PLW,2006,15484.9795
PLW,2007,16004.339
PLW,2008,15287.382
PLW,2009,14489.223
PLW,2010,14744.528
PLW,2011,15988.721
PLW,2012,16522.463
PLW,2013,16089.208
PLW,2014,17110.49
PLW,2015,18402.53
PLW,2016,18364.48
PLW,2017,17594.69
PLW,2018,17587.088
PLW,2019,17605.48
PLW,2020,15952.251
PLW,2021,13785.397
PSE,1994,3951.2056
PSE,1995,4047.1284
PSE,1996,3916.9258
PSE,1997,4294.746
PSE,1998,4786.4805
PSE,1999,5052.064
PSE,2000,4503.249
PSE,2001,3980.9333
PSE,2002,3395.855
PSE,2003,3774.1323
PSE,2004,4485.5254
PSE,2005,4866.0283
PSE,2006,4695.9946
PSE,2007,4750.9297
PSE,2008,4965.373
PSE,2009,5250.116
PSE,2010,5411.0664
PSE,2011,5782.6895
PSE,2012,5985.683
PSE,2013,6118.2573
PSE,2014,5967.073
PSE,2015,6048.9766
PSE,2016,6438.9336
PSE,2017,6401.7407
PSE,2018,6318.21
PSE,2019,6245.4487
PSE,2020,5402.5386
PSE,2021,5643.0723
PAN,1990,10817.845
PAN,1991,11590.415
PAN,1992,12284.064
PAN,1993,12690.362
PAN,1994,12787.786
PAN,1995,12749.824
PAN,1996,13004.067
PAN,1997,13568.225
PAN,1998,14275.667
PAN,1999,14542.812
PAN,2000,14646.033
PAN,2001,14444.814
PAN,2002,14483.085
PAN,2003,14804.625
PAN,2004,15615.4
PAN,2005,16421.607
PAN,2006,17510.35
PAN,2007,19248.56
PAN,2008,20760.492
PAN,2009,20640.215
PAN,2010,21455.684
PAN,2011,23461.873
PAN,2012,25302.08
PAN,2013,26576.863
PAN,2014,27440.566
PAN,2015,28512.926
PAN,2016,29410.635
PAN,2017,30526.379
PAN,2018,31125.625
PAN,2019,31543.605
PAN,2020,25510.273
PAN,2021,29037.945
PNG,1990,2907.3513
PNG,1991,3084.3438
PNG,1992,3387.8594
PNG,1993,3859.9473
PNG,1994,3942.2366
PNG,1995,3675.6272
PNG,1996,3819.6797
PNG,1997,3541.3884
PNG,1998,3289.6067
PNG,1999,3235.6978
PNG,2000,3047.9167
PNG,2001,2942.6167
PNG,2002,2841.1626
PNG,2003,2808.1086
PNG,2004,2791.8486
PNG,2005,2875.0337
PNG,2006,2935.9712
PNG,2007,3068.074
PNG,2008,2966.0168
PNG,2009,3072.6287
PNG,2010,3283.715
PNG,2011,3225.0874
PNG,2012,3282.809
PNG,2013,3317.816
PNG,2014,3669.913
PNG,2015,3813.1143
PNG,2016,3924.356
PNG,2017,3966.9475
PNG,2018,3864.9446
PNG,2019,3947.8655
PNG,2020,3741.5967
PNG,2021,3677.4602
PRY,1990,8818.629
PRY,1991,8888.479
PRY,1992,8808.784
PRY,1993,9013.59
PRY,1994,9262.535
PRY,1995,9661.069
PRY,1996,9588.724
PRY,1997,9774.315
PRY,1998,9572.054
PRY,1999,9248.594
PRY,2000,8862.144
PRY,2001,8640.303
PRY,2002,8515.946
PRY,2003,8773.139
PRY,2004,9022.798
PRY,2005,9113.412
PRY,2006,9451.761
PRY,2007,9865.326
PRY,2008,10403.841
PRY,2009,10272.177
PRY,2010,11281.256
PRY,2011,11613.169
PRY,2012,11376.407
PRY,2013,12150.972
PRY,2014,12616.414
PRY,2015,12806.097
PRY,2016,13163.74
PRY,2017,13604.175
PRY,2018,13848.499
PRY,2019,13609.723
PRY,2020,13317.321
PRY,2021,13687.655
PER,1990,5240.258
PER,1991,5244.1445
PER,1992,5110.7373
PER,1993,5271.982
PER,1994,5804.9995
PER,1995,6116.439
PER,1996,6171.955
PER,1997,6453.0215
PER,1998,6315.0156
PER,1999,6303.456
PER,2000,6375.616
PER,2001,6329.413
PER,2002,6596.5503
PER,2003,6799.4497
PER,2004,7067.3555
PER,2005,7443.931
PER,2006,7938.435
PER,2007,8548.6045
PER,2008,9262.151
PER,2009,9298.078
PER,2010,9996.9375
PER,2011,10539.982
PER,2012,11084.874
PER,2013,11620.645
PER,2014,11773.944
PER,2015,12015.1875
PER,2016,12321.318
PER,2017,12442.746
PER,2018,12696.236
PER,2019,12735.168
PER,2020,11176.919
PER,2021,12514.651
PHL,1990,4232.4775
PHL,1991,4115.017
PHL,1992,4035.9282
PHL,1993,4027.8953
PHL,1994,4106.6846
PHL,1995,4197.3447
PHL,1996,4337.1963
PHL,1997,4450.8545
PHL,1998,4322.577
PHL,1999,4364.2837
PHL,2000,4455.6724
PHL,2001,4495.361
PHL,2002,4567.2344
PHL,2003,4703.6665
PHL,2004,4914.036
PHL,2005,5058.0474
PHL,2006,5227.533
PHL,2007,5465.152
PHL,2008,5596.913
PHL,2009,5574.4526
PHL,2010,5876.478
PHL,2011,5995.431
PHL,2012,6298.16
PHL,2013,6610.851
PHL,2014,6917.749
PHL,2015,7235.0815
PHL,2016,7616.05
PHL,2017,8001.7563
PHL,2018,8365.732
PHL,2019,8731.861
PHL,2020,7773.2603
PHL,2021,8094.693
POL,1990,11259.4375
POL,1991,10432.455
POL,1992,10662.08
POL,1993,11032.554
POL,1994,11591.999
POL,1995,12398.524
POL,1996,13146.756
POL,1997,13985.434
POL,1998,14629.198
POL,1999,15311.443
POL,2000,16177.867
POL,2001,16385.998
POL,2002,16727.34
POL,2003,17324.217
POL,2004,18198.1
POL,2005,18844.557
POL,2006,20012.621
POL,2007,21437.457
POL,2008,22334.781
POL,2009,22951.785
POL,2010,23692.91
POL,2011,24874.172
POL,2012,25258.594
POL,2013,25490.328
POL,2014,26488.201
POL,2015,27667.69
POL,2016,28497.104
POL,2017,29958.121
POL,2018,31739.258
POL,2019,33159.75
POL,2020,32546.826
POL,2021,34915.523
PRT,1990,23556.855
PRT,1991,24642.6
PRT,1992,24930.451
PRT,1993,24391.2
PRT,1994,24560.357
