country,region,year,gini,region_un,region_un_sub,region_wb,eu,oecd,incomegroup,gdp,population
Turkey,TUR,2009,40.5,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,18732,71321408
Turkey,TUR,2009,39.4,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,18732,71321408
Turkey,TUR,2009,41.1,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,18732,71321408
Turkey,TUR,2009,38.97,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,18732,71321408
Turkey,TUR,2010,43.5,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,20028,72326992
Turkey,TUR,2010,40.2,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,20028,72326992
Turkey,TUR,2010,37.9,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,20028,72326992
Turkey,TUR,2010,38.9,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,20028,72326992
Turkey,TUR,2010,38,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,20028,72326992
Turkey,TUR,2010,41.7,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,20028,72326992
Turkey,TUR,2010,47.7,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,20028,72326992
Turkey,TUR,2010,38.79,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,20028,72326992
Turkey,TUR,2011,43.3,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,21932,73443256
Turkey,TUR,2011,40.4,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,21932,73443256
Turkey,TUR,2011,38.5,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,21932,73443256
Turkey,TUR,2011,39.4,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,21932,73443256
Turkey,TUR,2011,38.3,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,21932,73443256
Turkey,TUR,2011,40.3,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,21932,73443256
Turkey,TUR,2011,42.7,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,21932,73443256
Turkey,TUR,2011,41.2,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,21932,73443256
Turkey,TUR,2011,47.4,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,21932,73443256
Turkey,TUR,2011,40.04,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,21932,73443256
Turkey,TUR,2012,42.8,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,22611,74651048
Turkey,TUR,2012,40.2,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,22611,74651048
Turkey,TUR,2012,37.7,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,22611,74651048
Turkey,TUR,2012,39.1,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,22611,74651048
Turkey,TUR,2012,38.2,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,22611,74651048
Turkey,TUR,2012,39.9,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,22611,74651048
Turkey,TUR,2012,42.2,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,22611,74651048
Turkey,TUR,2012,40.17,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,22611,74651048
Turkey,TUR,2013,42.1,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,24118,75925456
Turkey,TUR,2013,40,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,24118,75925456
Turkey,TUR,2013,36.5,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,24118,75925456
Turkey,TUR,2013,39.2,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,24118,75925456
Turkey,TUR,2013,38.2,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,24118,75925456
Turkey,TUR,2013,39,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,24118,75925456
Turkey,TUR,2013,41.6,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,24118,75925456
Turkey,TUR,2013,40.18,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,24118,75925456
Turkey,TUR,2014,41.2,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,24882,77229264
Turkey,TUR,2014,39.1,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,24882,77229264
Turkey,TUR,2014,37.9,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,24882,77229264
Turkey,TUR,2014,39.8,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,24882,77229264
Turkey,TUR,2014,42.3,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,24882,77229264
Turkey,TUR,2014,41.24,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,24882,77229264
Turkey,TUR,2015,41.9,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,25959,78529416
Turkey,TUR,2015,39.7,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,25959,78529416
Turkey,TUR,2015,38.6,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,25959,78529416
Turkey,TUR,2015,40.4,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,25959,78529416
Turkey,TUR,2015,42.9,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,25959,78529416
Turkey,TUR,2015,42.85,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,25959,78529416
Turkey,TUR,2016,42.6,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,26385,79827864
Turkey,TUR,2016,40.4,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,26385,79827864
Turkey,TUR,2016,39.6,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,26385,79827864
Turkey,TUR,2016,41.87,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,26385,79827864
Turkey,TUR,2017,43,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,27914,81116456
Turkey,TUR,2017,40.5,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,27914,81116456
Turkey,TUR,2017,40,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,27914,81116456
Turkey,TUR,2017,40.9,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,27914,81116456
Turkey,TUR,2017,42.5,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,27914,81116456
Turkey,TUR,2017,50.2,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,27914,81116456
Turkey,TUR,2017,41.41,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,27914,81116456
Turkey,TUR,2018,43,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,28318,82340096
Turkey,TUR,2018,40.8,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,28318,82340096
Turkey,TUR,2018,40.3,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,28318,82340096
Turkey,TUR,2018,39.7,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,28318,82340096
Turkey,TUR,2018,41.1,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,28318,82340096
Turkey,TUR,2018,49.2,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,28318,82340096
Turkey,TUR,2018,41.88,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,28318,82340096
Turkey,TUR,2019,41.7,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,28197,83429608
Turkey,TUR,2019,41.91,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,28197,83429608
Turkey,TUR,2020,43.4,Asia,Western Asia,Europe and Central Asia,Non-EU,OECD,Upper middle income,28393,84339072
Turkmenistan,TKM,1981,26.2,Asia,Central Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,8290,2947783
Turkmenistan,TKM,1986,25.2,Asia,Central Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,7715,3324462
Turkmenistan,TKM,1988,31.6,Asia,Central Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,8209,3493892
Turkmenistan,TKM,1989,27.9,Asia,Central Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,7356,3585867
Turkmenistan,TKM,1989,30.7,Asia,Central Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,7356,3585867
Turkmenistan,TKM,1989,25.5,Asia,Central Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,7356,3585867
Turkmenistan,TKM,1990,30.8,Asia,Central Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,7208,3683978
Turkmenistan,TKM,1993,35.8,Asia,Central Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,5451,4010789
Turkmenistan,TKM,1997,24.9,Asia,Central Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,3642,4355125
Turkmenistan,TKM,1998,20.9,Asia,Central Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,3849,4413477
Turkmenistan,TKM,1998,40.81,Asia,Central Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,3849,4413477
Turkmenistan,TKM,1999,26.5,Asia,Central Asia,Europe and Central Asia,Non-EU,Non-OECD,Upper middle income,4431,4466133
Turks and Caicos Islands,TCA,1999,37,Americas,Caribbean,Latin America and the Caribbean,Non-EU,Non-OECD,High income,19739,19069
Tuvalu,TUV,2010,39.14,Oceania,Polynesia,East Asia and the Pacific,Non-EU,Non-OECD,Upper middle income,3282,10521
Uganda,UGA,1970,40.1,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,1355,9405606
Uganda,UGA,1970,27.2,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,1355,9405606
Uganda,UGA,1970,26.6,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,1355,9405606
Uganda,UGA,1970,39.7,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,1355,9405606
Uganda,UGA,1970,39.8,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,1355,9405606
Uganda,UGA,1989,44.36,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,911,16763041
Uganda,UGA,1989,37.7,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,911,16763041
Uganda,UGA,1989,36.4,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,911,16763041
Uganda,UGA,1989,37.3,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,911,16763041
Uganda,UGA,1993,48.4,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,978,19175986
Uganda,UGA,1993,41.43,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,978,19175986
Uganda,UGA,1993,40.9,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,978,19175986
Uganda,UGA,1993,35.2,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,978,19175986
Uganda,UGA,1993,43.9,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,978,19175986
Uganda,UGA,1997,39.04,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,1178,21655392
Uganda,UGA,2000,53.6,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,1261,23650158
Uganda,UGA,2000,43,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,1261,23650158
Uganda,UGA,2003,42.8,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,1398,25980546
Uganda,UGA,2003,36.3,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,1398,25980546
Uganda,UGA,2003,48.3,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,1398,25980546
Uganda,UGA,2003,45.17,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,1398,25980546
Uganda,UGA,2006,40.8,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,1599,28571474
Uganda,UGA,2006,36.3,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,1599,28571474
Uganda,UGA,2006,43.2,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,1599,28571474
Uganda,UGA,2006,42.94,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,1599,28571474
Uganda,UGA,2010,42.6,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,1874,32428164
Uganda,UGA,2010,37.5,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,1874,32428164
Uganda,UGA,2010,44.7,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,1874,32428164
Uganda,UGA,2010,44.2,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,1874,32428164
Uganda,UGA,2013,41.01,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,2003,35694520
Uganda,UGA,2017,42.75,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,2075,41166588
Uganda,UGA,2020,42.71,Africa,Eastern Africa,Sub-Saharan Africa,Non-EU,Non-OECD,Low income,2175,45741000
Ukraine,UKR,1968,24.6,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,11236,46411816
Ukraine,UKR,1972,25,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,12189,47783008
Ukraine,UKR,1976,24.2,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,13744,49032732
Ukraine,UKR,1980,34.6,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,13883,49965872
Ukraine,UKR,1981,23.6,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,14256,50176400
Ukraine,UKR,1985,32.2,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,15391,50919272
Ukraine,UKR,1986,24.9,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,15425,51077456
Ukraine,UKR,1988,24.8,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,15911,51338392
Ukraine,UKR,1988,23.3,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,15911,51338392
Ukraine,UKR,1989,22.8,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,16531,51422340
Ukraine,UKR,1989,23.5,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,16531,51422340
Ukraine,UKR,1989,24.4,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,16531,51422340
Ukraine,UKR,1989,25.8,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,16531,51422340
Ukraine,UKR,1989,26.5,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,16531,51422340
Ukraine,UKR,1990,24,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,15752,51463100
Ukraine,UKR,1990,25.1,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,15752,51463100
Ukraine,UKR,1991,21.2,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,14397,51461272
Ukraine,UKR,1991,21.8,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,14397,51461272
Ukraine,UKR,1992,25.1,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,12963,51415956
Ukraine,UKR,1992,29.71,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,12963,51415956
Ukraine,UKR,1992,22.6,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,12963,51415956
Ukraine,UKR,1992,23.4,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,12963,51415956
Ukraine,UKR,1993,36.4,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,11113,51316012
Ukraine,UKR,1993,28.93,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,11113,51316012
Ukraine,UKR,1995,47,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,7617,50903780
Ukraine,UKR,1995,49.2,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,7617,50903780
Ukraine,UKR,1995,39.29,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,7617,50903780
Ukraine,UKR,1995,47.4,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,7617,50903780
Ukraine,UKR,1995,44,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,7617,50903780
Ukraine,UKR,1996,41.3,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,6916,50580468
Ukraine,UKR,1996,35.16,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,6916,50580468
Ukraine,UKR,1997,40.6,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,6770,50187280
Ukraine,UKR,1997,31.3,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,6770,50187280
Ukraine,UKR,1998,39.1,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,6701,49746524
Ukraine,UKR,1999,42.7,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,6751,49288740
Ukraine,UKR,1999,32,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,6751,49288740
Ukraine,UKR,1999,28.96,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,6751,49288740
Ukraine,UKR,2000,46.2,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,7221,48838060
Ukraine,UKR,2000,36.3,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,7221,48838060
Ukraine,UKR,2001,45.2,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,7969,48401648
Ukraine,UKR,2001,36.4,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,7969,48401648
Ukraine,UKR,2002,41.8,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,8468,47980032
Ukraine,UKR,2002,32.7,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,8468,47980032
Ukraine,UKR,2002,29.05,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,8468,47980032
Ukraine,UKR,2003,40.8,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,9349,47582464
Ukraine,UKR,2003,28.66,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,9349,47582464
Ukraine,UKR,2004,41,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,10561,47217488
Ukraine,UKR,2004,28.93,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,10561,47217488
Ukraine,UKR,2005,29.02,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,10958,46890772
Ukraine,UKR,2006,41,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,11853,46607400
Ukraine,UKR,2006,29.79,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,11853,46607400
Ukraine,UKR,2007,27.01,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,12829,46366348
Ukraine,UKR,2008,26.64,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,13196,46158712
Ukraine,UKR,2009,25.32,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,11298,45970940
Ukraine,UKR,2010,24.82,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,11778,45792084
Ukraine,UKR,2011,24.55,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,12467,45619852
Ukraine,UKR,2012,24.74,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,12527,45453804
Ukraine,UKR,2013,24.55,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,12553,45286988
Ukraine,UKR,2014,24.03,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,12409,45111532
Ukraine,UKR,2015,25.46,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,11237,44921636
Ukraine,UKR,2016,25,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,11535,44713708
Ukraine,UKR,2017,26.05,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,11871,44487708
Ukraine,UKR,2018,26.07,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,12338,44246156
Ukraine,UKR,2019,26.62,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,12809,43993644
Ukraine,UKR,2020,25.63,Europe,Eastern Europe,Europe and Central Asia,Non-EU,Non-OECD,Lower middle income,12377,43733756
United Arab Emirates,ARE,2008,38.3,Asia,Western Asia,Middle East and North Africa,Non-EU,Non-OECD,High income,68798,7089486
United Arab Emirates,ARE,2015,32.51,Asia,Western Asia,Middle East and North Africa,Non-EU,Non-OECD,High income,65267,9262896
United Arab Emirates,ARE,2019,25.97,Asia,Western Asia,Middle East and North Africa,Non-EU,Non-OECD,High income,68264,9770526
United Kingdom,GBR,1867,57.5,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,,
United Kingdom,GBR,1938,38,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,,
United Kingdom,GBR,1938,43,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,,
United Kingdom,GBR,1949,34,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,,
United Kingdom,GBR,1949,42,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,,
United Kingdom,GBR,1954,40,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,14477,50890912
United Kingdom,GBR,1955,34,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,14949,51063908
United Kingdom,GBR,1955,41,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,14949,51063908
United Kingdom,GBR,1960,35.5,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,16426,52370592
United Kingdom,GBR,1961,26.11,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,16829,52727760
United Kingdom,GBR,1961,25.7,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,16829,52727760
United Kingdom,GBR,1962,24.84,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,16844,53109400
United Kingdom,GBR,1962,24.2,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,16844,53109400
United Kingdom,GBR,1963,27.11,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,17383,53500724
United Kingdom,GBR,1963,26.6,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,17383,53500724
United Kingdom,GBR,1964,40,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,18179,53882752
United Kingdom,GBR,1964,40,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,18179,53882752
United Kingdom,GBR,1964,26.41,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,18179,53882752
United Kingdom,GBR,1964,25.8,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,18179,53882752
United Kingdom,GBR,1964,38,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,18179,53882752
United Kingdom,GBR,1964,33.6,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,18179,53882752
United Kingdom,GBR,1965,25.12,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,18530,54240856
United Kingdom,GBR,1965,24.6,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,18530,54240856
United Kingdom,GBR,1965,32.7,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,18530,54240856
United Kingdom,GBR,1966,26.06,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,18782,54568868
United Kingdom,GBR,1966,25.7,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,18782,54568868
United Kingdom,GBR,1966,32.7,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,18782,54568868
United Kingdom,GBR,1967,36.4,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,19093,54866528
United Kingdom,GBR,1967,25.09,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,19093,54866528
United Kingdom,GBR,1967,24.6,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,19093,54866528
United Kingdom,GBR,1967,32.2,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,19093,54866528
United Kingdom,GBR,1968,33.8,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,19779,55132600
United Kingdom,GBR,1968,24.95,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,19779,55132600
United Kingdom,GBR,1968,24.4,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,19779,55132600
United Kingdom,GBR,1968,32.8,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,19779,55132600
United Kingdom,GBR,1969,33.68,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,20049,55367948
United Kingdom,GBR,1969,28.74,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,20049,55367948
United Kingdom,GBR,1969,26.84,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,20049,55367948
United Kingdom,GBR,1969,31.36,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,20049,55367948
